genebody,chrom,end,start
ENSMUSG00000085979.1,chr11,22732986,22729897
ENSMUSG00000085803.1,chr11,22737937,22734038
ENSMUSG00000084081.3,chr11,22760025,22758599
ENSMUSG00000051650.11,chr11,22860961,22759738
ENSMUSG00000082576.1,chr11,22787247,22786811
ENSMUSG00000098650.1,chr11,22982090,22834744
ENSMUSG00000092455.1,chr11,22842604,22839299
ENSMUSG00000077621.1,chr11,22846969,22846868
ENSMUSG00000092626.1,chr11,22861264,22858931
ENSMUSG00000065869.1,chr11,22869004,22868901
ENSMUSG00000051355.18,chr11,22982382,22896136
ENSMUSG00000044068.7,chr11,22976496,22972005
ENSMUSG00000007739.10,chr11,23003780,22990519
ENSMUSG00000049811.16,chr11,23030788,23007531
ENSMUSG00000088010.1,chr11,23063232,23063133
ENSMUSG00000085665.1,chr11,23075574,23067998
ENSMUSG00000086366.1,chr11,23166375,23152140
ENSMUSG00000088495.1,chr11,23172906,23172798
ENSMUSG00000020290.14,chr11,23298249,23256041
ENSMUSG00000056342.16,chr11,23490560,23306895
ENSMUSG00000065591.1,chr11,23479667,23479561
ENSMUSG00000020288.13,chr11,23498030,23487882
ENSMUSG00000106362.1,chr11,23497839,23497749
ENSMUSG00000086459.2,chr11,23499661,23497753
ENSMUSG00000020286.12,chr11,23521155,23516203
ENSMUSG00000085415.1,chr11,23558842,23558058
ENSMUSG00000042208.15,chr11,23633639,23564961
ENSMUSG00000089103.1,chr11,23626861,23626745
ENSMUSG00000020283.5,chr11,23665959,23646479
ENSMUSG00000020280.12,chr11,23732876,23665674
ENSMUSG00000020275.9,chr11,23770970,23736847
ENSMUSG00000087741.1,chr11,23777047,23776903
ENSMUSG00000020273.13,chr11,23895253,23862646
ENSMUSG00000084769.1,chr11,23895488,23894560
ENSMUSG00000084206.1,chr11,23928854,23928596
ENSMUSG00000104783.1,chr11,24014759,24014655
ENSMUSG00000055010.1,chr11,24075054,24048955
ENSMUSG00000085167.1,chr11,24077367,24076559
ENSMUSG00000000861.15,chr11,24174123,24078056
ENSMUSG00000086612.1,chr11,24115405,24099688
ENSMUSG00000085516.1,chr11,24172824,24160528
ENSMUSG00000086117.1,chr11,24202624,24198737
ENSMUSG00000085579.1,chr11,24217601,24201418
ENSMUSG00000087085.1,chr11,24722646,24426246
ENSMUSG00000086892.1,chr11,24569952,24481909
ENSMUSG00000081767.1,chr11,24553962,24552438
ENSMUSG00000088502.1,chr11,24554058,24553986
ENSMUSG00000080631.1,chr11,24679711,24679568
ENSMUSG00000073103.2,chr11,24730722,24721006
ENSMUSG00000087145.7,chr11,24926058,24903983
ENSMUSG00000033015.16,chr11,25367137,25232626
ENSMUSG00000077669.1,chr11,25238715,25238588
ENSMUSG00000086439.1,chr11,25322786,25301263
ENSMUSG00000032985.15,chr11,26210763,25602763
ENSMUSG00000064761.1,chr11,25685269,25685140
ENSMUSG00000099015.1,chr11,26202348,26202240
ENSMUSG00000065889.1,chr11,26337703,26337540
ENSMUSG00000004018.9,chr11,26471876,26386135
ENSMUSG00000081811.1,chr11,26410501,26409207
ENSMUSG00000064090.14,chr11,26593999,26471322
ENSMUSG00000068314.4,chr11,26593862,26593241
ENSMUSG00000082038.1,chr11,26713373,26712905
ENSMUSG00000069939.8,chr11,26787634,26786633
ENSMUSG00000082294.2,chr11,26845457,26832804
ENSMUSG00000080987.1,chr11,26856910,26856387
ENSMUSG00000083895.1,chr11,27051915,27051697
ENSMUSG00000084588.1,chr11,27085207,27085126
ENSMUSG00000088654.1,chr11,27087135,27087017
ENSMUSG00000088438.1,chr11,27318978,27318847
ENSMUSG00000080735.1,chr11,27418386,27417990
ENSMUSG00000081658.1,chr11,27499587,27498867
ENSMUSG00000082243.1,chr11,27508100,27507625
ENSMUSG00000084064.1,chr11,27883355,27883112
ENSMUSG00000083201.1,chr11,28049117,28046035
ENSMUSG00000032889.6,chr11,28339867,28339104
ENSMUSG00000084905.1,chr11,28364339,28360362
ENSMUSG00000032878.16,chr11,28584324,28385685
ENSMUSG00000084966.1,chr11,28693276,28681564
ENSMUSG00000076318.1,chr11,28746276,28746191
ENSMUSG00000106400.1,chr11,28746266,28746198
ENSMUSG00000085510.1,chr11,28815767,28751633
ENSMUSG00000065539.1,chr11,28757083,28757012
ENSMUSG00000065415.1,chr11,28763835,28763728
ENSMUSG00000020467.15,chr11,28926743,28853204
ENSMUSG00000081695.1,chr11,28957608,28956724
ENSMUSG00000020464.15,chr11,29161828,29130744
ENSMUSG00000086725.1,chr11,29173558,29170909
ENSMUSG00000020463.15,chr11,29220797,29172890
ENSMUSG00000020462.14,chr11,29247409,29221532
ENSMUSG00000083298.1,chr11,29334322,29333383
ENSMUSG00000080517.1,chr11,29335059,29334934
ENSMUSG00000080827.1,chr11,29339682,29339455
ENSMUSG00000082721.1,chr11,29354456,29354199
ENSMUSG00000032740.16,chr11,29510808,29373658
ENSMUSG00000032673.5,chr11,29515033,29511757
ENSMUSG00000085165.1,chr11,29517355,29515086
ENSMUSG00000020459.14,chr11,29545279,29526408
ENSMUSG00000020460.15,chr11,29548109,29545846
ENSMUSG00000020461.10,chr11,29578367,29547950
ENSMUSG00000081575.1,chr11,29553010,29552082
ENSMUSG00000086707.1,chr11,29597700,29595787
ENSMUSG00000085893.1,chr11,29602613,29601784
ENSMUSG00000084850.1,chr11,29645509,29612324
ENSMUSG00000083917.1,chr11,29689835,29688241
ENSMUSG00000020458.16,chr11,29744331,29692947
ENSMUSG00000044072.14,chr11,30026033,29743048
ENSMUSG00000078157.1,chr11,29825668,29822395
ENSMUSG00000080851.1,chr11,29840846,29840375
ENSMUSG00000088135.1,chr11,29849600,29849461
ENSMUSG00000080906.1,chr11,29983229,29982414
ENSMUSG00000020315.18,chr11,30268175,30099395
ENSMUSG00000101872.1,chr11,30108120,30106394
ENSMUSG00000073073.4,chr11,30280491,30267464
ENSMUSG00000040919.13,chr11,30471827,30426006
ENSMUSG00000060923.5,chr11,30649587,30505991
ENSMUSG00000081712.1,chr11,30529401,30528295
ENSMUSG00000082078.1,chr11,30568898,30568182
ENSMUSG00000081887.1,chr11,30574454,30572791
ENSMUSG00000083655.1,chr11,30705901,30705152
ENSMUSG00000087474.1,chr11,30756147,30750832
ENSMUSG00000083990.1,chr11,30754961,30754572
ENSMUSG00000040850.17,chr11,30880361,30771726
ENSMUSG00000086986.3,chr11,30822670,30822309
ENSMUSG00000043999.6,chr11,30893729,30885358
ENSMUSG00000020305.13,chr11,31102704,30885416
ENSMUSG00000084146.1,chr11,30907920,30906942
ENSMUSG00000020311.17,chr11,30954335,30930774
ENSMUSG00000020309.6,chr11,30986350,30976707
ENSMUSG00000082213.1,chr11,31003898,31003295
ENSMUSG00000082049.1,chr11,31120781,31120003
ENSMUSG00000079890.2,chr11,31184374,31177818
ENSMUSG00000091195.1,chr11,31182462,31182376
ENSMUSG00000020303.2,chr11,31370074,31357307
ENSMUSG00000044502.16,chr11,31671885,31665181
ENSMUSG00000103635.1,chr11,31699012,31698648
ENSMUSG00000085772.7,chr11,31824524,31790113
ENSMUSG00000086335.1,chr11,31838214,31832660
ENSMUSG00000020300.14,chr11,31935634,31872211
ENSMUSG00000020299.6,chr11,31979651,31965592
ENSMUSG00000020297.10,chr11,32059202,32000463
ENSMUSG00000086386.1,chr11,32101228,32095261
ENSMUSG00000081613.1,chr11,32185701,32185005
ENSMUSG00000020279.10,chr11,32200279,32187541
ENSMUSG00000040767.10,chr11,32208984,32205415
ENSMUSG00000020282.18,chr11,32222300,32209585
ENSMUSG00000020289.15,chr11,32267707,32225628
ENSMUSG00000020287.15,chr11,32232700,32226505
ENSMUSG00000055609.8,chr11,32278116,32276400
ENSMUSG00000069919.7,chr11,32284465,32283511
ENSMUSG00000073063.3,chr11,32287784,32286965
ENSMUSG00000069917.7,chr11,32297298,32296489
ENSMUSG00000020295.1,chr11,32300873,32300069
ENSMUSG00000040711.7,chr11,32428173,32347820
ENSMUSG00000044949.4,chr11,32516687,32455370
ENSMUSG00000044056.3,chr11,32532081,32522751
ENSMUSG00000020272.8,chr11,32624587,32533305
ENSMUSG00000020271.17,chr11,32746816,32642724
ENSMUSG00000098054.1,chr11,32775639,32774682
ENSMUSG00000085676.1,chr11,32790725,32789762
ENSMUSG00000020270.9,chr11,32824605,32818529
ENSMUSG00000083303.1,chr11,32880940,32880362
ENSMUSG00000085402.1,chr11,32926160,32903137
ENSMUSG00000081254.1,chr11,32910603,32910373
ENSMUSG00000077836.2,chr11,32984299,32984216
ENSMUSG00000081076.3,chr11,33039703,33038816
ENSMUSG00000087318.1,chr11,33080521,33068551
ENSMUSG00000057967.12,chr11,33147400,33117430
ENSMUSG00000057113.13,chr11,33163206,33152287
ENSMUSG00000099902.1,chr11,33173365,33172919
ENSMUSG00000040610.7,chr11,33203589,33200752
ENSMUSG00000087501.1,chr11,33221477,33204055
ENSMUSG00000040594.19,chr11,33513746,33211795
ENSMUSG00000098456.1,chr11,33276737,33275758
ENSMUSG00000069913.3,chr11,33395266,33394879
ENSMUSG00000083471.1,chr11,33438980,33438449
ENSMUSG00000020159.8,chr11,33578959,33550781
ENSMUSG00000073052.3,chr11,33625618,33599302
ENSMUSG00000053519.15,chr11,33993152,33629339
ENSMUSG00000085240.1,chr11,33697908,33695894
ENSMUSG00000087328.1,chr11,33711435,33705550
ENSMUSG00000020155.2,chr11,33973641,33963013
ENSMUSG00000085684.2,chr11,34098554,33973961
ENSMUSG00000002699.13,chr11,34092295,34046920
ENSMUSG00000086243.1,chr11,34143421,34141827
ENSMUSG00000047861.2,chr11,34208089,34204338
ENSMUSG00000020143.15,chr11,34783892,34226815
ENSMUSG00000087122.1,chr11,34308113,34299707
ENSMUSG00000069911.10,chr11,34422640,34314822
ENSMUSG00000069910.2,chr11,34833641,34809190
ENSMUSG00000077543.1,chr11,34842354,34842228
ENSMUSG00000085090.1,chr11,34882531,34880339
ENSMUSG00000064577.1,chr11,34899123,34899017
ENSMUSG00000056427.10,chr11,35708507,35121224
ENSMUSG00000088125.1,chr11,35214537,35214401
ENSMUSG00000082309.3,chr11,35323670,35323199
ENSMUSG00000086311.1,chr11,35350785,35350069
ENSMUSG00000065583.1,chr11,35616925,35616816
ENSMUSG00000018846.8,chr11,35791285,35769484
ENSMUSG00000065553.1,chr11,35782481,35782396
ENSMUSG00000082688.1,chr11,35793459,35792781
ENSMUSG00000051062.6,chr11,35798884,35797382
ENSMUSG00000018848.4,chr11,35834506,35808381
ENSMUSG00000018849.6,chr11,35980527,35838400
ENSMUSG00000081571.1,chr11,35996789,35996054
ENSMUSG00000049336.16,chr11,37235964,36006656
ENSMUSG00000087245.1,chr11,36083854,36080664
ENSMUSG00000086375.1,chr11,36279987,36278041
ENSMUSG00000065173.1,chr11,36722987,36722882
ENSMUSG00000087388.1,chr11,37673166,37658989
ENSMUSG00000093184.1,chr11,38037263,38037179
ENSMUSG00000082587.1,chr11,38220215,38219069
ENSMUSG00000087296.1,chr11,38520013,38493330
ENSMUSG00000070249.1,chr11,38798277,38798171
ENSMUSG00000083806.1,chr11,39727712,39727070
ENSMUSG00000088603.1,chr11,39830800,39830656
ENSMUSG00000085301.1,chr11,40337831,40008194
ENSMUSG00000082295.1,chr11,40423354,40422694
ENSMUSG00000080749.1,chr11,40430056,40429537
ENSMUSG00000085588.1,chr11,40475677,40474718
ENSMUSG00000081097.1,chr11,40506063,40505598
ENSMUSG00000082390.1,chr11,40570525,40569317
ENSMUSG00000080835.1,chr11,40613063,40612718
ENSMUSG00000082087.4,chr11,40673856,40672906
ENSMUSG00000042032.13,chr11,40695203,40679314
ENSMUSG00000020330.16,chr11,40733422,40701395
ENSMUSG00000020328.10,chr11,40740046,40733667
ENSMUSG00000020326.7,chr11,40755311,40748552
ENSMUSG00000065916.1,chr11,41035123,41034968
ENSMUSG00000084129.1,chr11,41142396,41141763
ENSMUSG00000086475.1,chr11,41221096,41218837
ENSMUSG00000081112.1,chr11,41378621,41378078
ENSMUSG00000058809.8,chr11,41500458,41498737
ENSMUSG00000081847.1,chr11,41592034,41591122
ENSMUSG00000087306.7,chr11,41973117,41710342
ENSMUSG00000084293.1,chr11,41789819,41789488
ENSMUSG00000020436.17,chr11,42000857,41910203
ENSMUSG00000010803.13,chr11,42182930,42130939
ENSMUSG00000020428.13,chr11,42321072,42306437
ENSMUSG00000007653.12,chr11,42629028,42419757
ENSMUSG00000084627.1,chr11,42897806,42897495
ENSMUSG00000055456.1,chr11,43037278,43035746
ENSMUSG00000085951.1,chr11,43116294,43106140
ENSMUSG00000055415.7,chr11,43262285,43149877
ENSMUSG00000085533.1,chr11,43259784,43197424
ENSMUSG00000086170.1,chr11,43232264,43229563
ENSMUSG00000086791.1,chr11,43311088,43259791
ENSMUSG00000065601.1,chr11,43374461,43374397
ENSMUSG00000084889.1,chr11,43387183,43385482
ENSMUSG00000020415.16,chr11,43426251,43420250
ENSMUSG00000020409.10,chr11,43447981,43433744
ENSMUSG00000084307.1,chr11,43463485,43463196
ENSMUSG00000046491.10,chr11,43491525,43474276
ENSMUSG00000044707.7,chr11,43586997,43528784
ENSMUSG00000085239.1,chr11,43581116,43579602
ENSMUSG00000045877.2,chr11,43589048,43587040
ENSMUSG00000020405.4,chr11,43601540,43596049
ENSMUSG00000082614.1,chr11,43616329,43615117
ENSMUSG00000083662.1,chr11,43671484,43670801
ENSMUSG00000044950.7,chr11,43721491,43681998
ENSMUSG00000041278.10,chr11,43748008,43729512
ENSMUSG00000050541.14,chr11,43901210,43774606
ENSMUSG00000087172.1,chr11,44134987,43959089
ENSMUSG00000086738.1,chr11,44267209,44265563
ENSMUSG00000082790.1,chr11,44387274,44387115
ENSMUSG00000004296.14,chr11,44414033,44400063
ENSMUSG00000041231.15,chr11,44470498,44454571
ENSMUSG00000092889.1,chr11,44469066,44469013
ENSMUSG00000082750.1,chr11,44480209,44479207
ENSMUSG00000019189.13,chr11,44565520,44518964
ENSMUSG00000086501.1,chr11,44591229,44586317
ENSMUSG00000102563.1,chr11,44617016,44610837
ENSMUSG00000057098.14,chr11,45008091,44617317
ENSMUSG00000085784.1,chr11,44662676,44659522
ENSMUSG00000084773.1,chr11,45116928,45102866
ENSMUSG00000087089.1,chr11,45213656,45160943
ENSMUSG00000103248.1,chr11,45189872,45189570
ENSMUSG00000104099.1,chr11,45296390,45274418
ENSMUSG00000080981.1,chr11,45280954,45280594
ENSMUSG00000085476.1,chr11,45468504,45409042
ENSMUSG00000077320.1,chr11,45639514,45639383
ENSMUSG00000086686.1,chr11,45841171,45808087
ENSMUSG00000083017.1,chr11,45813992,45813604
ENSMUSG00000081251.1,chr11,45829869,45829319
ENSMUSG00000076031.1,chr11,45829887,45829779
ENSMUSG00000006169.19,chr11,45910625,45852051
ENSMUSG00000044847.13,chr11,45944935,45928269
ENSMUSG00000011254.16,chr11,45955494,45946843
ENSMUSG00000040489.5,chr11,46017994,45980310
ENSMUSG00000082870.1,chr11,46036781,46036440
ENSMUSG00000069899.3,chr11,46052321,46051354
ENSMUSG00000011256.16,chr11,46147343,46055992
ENSMUSG00000098942.1,chr11,46102390,46102270
ENSMUSG00000086998.1,chr11,46147116,46143783
ENSMUSG00000087607.1,chr11,46145014,46143897
ENSMUSG00000020411.2,chr11,46166508,46148155
ENSMUSG00000099331.1,chr11,46170143,46170087
ENSMUSG00000020340.16,chr11,46312859,46193850
ENSMUSG00000048721.2,chr11,46239872,46235531
ENSMUSG00000081078.1,chr11,46244194,46243571
ENSMUSG00000020395.13,chr11,46389515,46325150
ENSMUSG00000085853.1,chr11,46345020,46342287
ENSMUSG00000020401.6,chr11,46407982,46396559
ENSMUSG00000020397.15,chr11,46442721,46436925
ENSMUSG00000097457.1,chr11,46447248,46440362
ENSMUSG00000082530.1,chr11,46451347,46450980
ENSMUSG00000020399.14,chr11,46481255,46454935
ENSMUSG00000078924.1,chr11,46538156,46524212
ENSMUSG00000081713.1,chr11,46540081,46539782
ENSMUSG00000086981.2,chr11,46557067,46544209
ENSMUSG00000082749.1,chr11,46562607,46562031
ENSMUSG00000046974.6,chr11,46589232,46571536
ENSMUSG00000064010.12,chr11,46629261,46607772
ENSMUSG00000086909.1,chr11,46645006,46636516
ENSMUSG00000080970.1,chr11,46646959,46646687
ENSMUSG00000040413.15,chr11,46707061,46668960
ENSMUSG00000080776.1,chr11,46728630,46727818
ENSMUSG00000040405.13,chr11,46779578,46735080
ENSMUSG00000055546.6,chr11,46844332,46810800
ENSMUSG00000082818.1,chr11,46874757,46874413
ENSMUSG00000020354.15,chr11,47988969,46896253
ENSMUSG00000082792.1,chr11,47542306,47541432
ENSMUSG00000065804.1,chr11,47912545,47912385
ENSMUSG00000081952.1,chr11,48290313,48289984
ENSMUSG00000083954.1,chr11,48552524,48551253
ENSMUSG00000083159.1,chr11,48569015,48568355
ENSMUSG00000082250.1,chr11,48595809,48595279
ENSMUSG00000088425.1,chr11,48684827,48684709
ENSMUSG00000083460.1,chr11,48735561,48734554
ENSMUSG00000082454.3,chr11,48753714,48751867
ENSMUSG00000020372.15,chr11,48806434,48800332
ENSMUSG00000064500.1,chr11,48800932,48800866
ENSMUSG00000064725.1,chr11,48802112,48802032
ENSMUSG00000064780.1,chr11,48803206,48803139
ENSMUSG00000040365.14,chr11,48817353,48806404
ENSMUSG00000078154.3,chr11,48826655,48825346
ENSMUSG00000040350.16,chr11,48852209,48826140
ENSMUSG00000086245.1,chr11,48853493,48843648
ENSMUSG00000046879.7,chr11,48871683,48861968
ENSMUSG00000058163.14,chr11,48902214,48887422
ENSMUSG00000048852.13,chr11,48992226,48904656
ENSMUSG00000078153.3,chr11,48946190,48945354
ENSMUSG00000069893.10,chr11,48979398,48946150
ENSMUSG00000040328.15,chr11,49135387,48978889
ENSMUSG00000078922.9,chr11,48994172,48985327
ENSMUSG00000084153.2,chr11,48997713,48996674
ENSMUSG00000069892.9,chr11,49051242,49015874
ENSMUSG00000078921.3,chr11,49064206,49057194
ENSMUSG00000083178.1,chr11,49071070,49069696
ENSMUSG00000078920.3,chr11,49096974,49076587
ENSMUSG00000082116.1,chr11,49088543,49088234
ENSMUSG00000047511.6,chr11,49114874,49109982
ENSMUSG00000050763.4,chr11,49150453,49142274
ENSMUSG00000048378.2,chr11,49162854,49154377
ENSMUSG00000040283.14,chr11,49187159,49165585
ENSMUSG00000046311.13,chr11,49218816,49203292
ENSMUSG00000020346.16,chr11,49263030,49244191
ENSMUSG00000059864.2,chr11,49282769,49278304
ENSMUSG00000101750.3,chr11,49295891,49285282
ENSMUSG00000100923.2,chr11,49320021,49304741
ENSMUSG00000101874.2,chr11,49329810,49322742
ENSMUSG00000045421.2,chr11,49342247,49335188
ENSMUSG00000084278.1,chr11,49405531,49404620
ENSMUSG00000107573.2,chr11,49432968,49423067
ENSMUSG00000047702.2,chr11,49446103,49436624
ENSMUSG00000063386.2,chr11,49464001,49455343
ENSMUSG00000108167.2,chr11,49471715,49465046
ENSMUSG00000059729.2,chr11,49497496,49489070
ENSMUSG00000044170.5,chr11,49517345,49506724
ENSMUSG00000107417.2,chr11,49527199,49519648
ENSMUSG00000063827.2,chr11,49538691,49528247
ENSMUSG00000095187.2,chr11,49556127,49543449
ENSMUSG00000107645.2,chr11,49565859,49556878
ENSMUSG00000069890.3,chr11,49588462,49586641
ENSMUSG00000081791.1,chr11,49595925,49595739
ENSMUSG00000020357.3,chr11,49652739,49609263
ENSMUSG00000064057.12,chr11,49665118,49663610
ENSMUSG00000020362.13,chr11,49712723,49671503
ENSMUSG00000083061.1,chr11,49679057,49678710
ENSMUSG00000081570.1,chr11,49698366,49697880
ENSMUSG00000092894.1,chr11,49771909,49771833
ENSMUSG00000081934.1,chr11,49776877,49776499
ENSMUSG00000020363.6,chr11,49838613,49794178
ENSMUSG00000020366.18,chr11,49886421,49846751
ENSMUSG00000080487.1,chr11,49895845,49895731
ENSMUSG00000020374.16,chr11,49980994,49901835
ENSMUSG00000020376.16,chr11,50104758,50025346
ENSMUSG00000065417.1,chr11,50069799,50069702
ENSMUSG00000084302.1,chr11,50127918,50126907
ENSMUSG00000036644.15,chr11,50172785,50131396
ENSMUSG00000085192.1,chr11,50135004,50134082
ENSMUSG00000020381.10,chr11,50200115,50174444
ENSMUSG00000015837.15,chr11,50210827,50199366
ENSMUSG00000036620.14,chr11,50235103,50210890
ENSMUSG00000098474.1,chr11,50232306,50232245
ENSMUSG00000020377.15,chr11,50238616,50236461
ENSMUSG00000097887.2,chr11,50288839,50236953
ENSMUSG00000050567.16,chr11,50292311,50255634
ENSMUSG00000020368.15,chr11,50325673,50293961
ENSMUSG00000082545.1,chr11,50347889,50347628
ENSMUSG00000050087.3,chr11,50359699,50354462
ENSMUSG00000076450.1,chr11,50357879,50357785
ENSMUSG00000007850.16,chr11,50386528,50376990
ENSMUSG00000020375.9,chr11,50431125,50389286
ENSMUSG00000089366.1,chr11,50511177,50510902
ENSMUSG00000085564.1,chr11,50602448,50599298
ENSMUSG00000036545.8,chr11,50807573,50602084
ENSMUSG00000087080.1,chr11,50718915,50717670
ENSMUSG00000085902.1,chr11,50725544,50720082
ENSMUSG00000088205.1,chr11,50809763,50809651
ENSMUSG00000044807.13,chr11,50827724,50811086
ENSMUSG00000044296.10,chr11,50841552,50832031
ENSMUSG00000000617.14,chr11,50866208,50850685
ENSMUSG00000086226.1,chr11,50852582,50851332
ENSMUSG00000048728.15,chr11,50887651,50872720
ENSMUSG00000049321.17,chr11,50916165,50898712
ENSMUSG00000020335.13,chr11,50931633,50921823
ENSMUSG00000072983.4,chr11,50943765,50940711
ENSMUSG00000044542.3,chr11,50953765,50950806
ENSMUSG00000083542.2,chr11,50959948,50958948
ENSMUSG00000050343.2,chr11,50973113,50966530
ENSMUSG00000082074.1,chr11,50980064,50976730
ENSMUSG00000061952.6,chr11,50986593,50981967
ENSMUSG00000083825.2,chr11,50992745,50991791
ENSMUSG00000060918.2,chr11,51009676,51003596
ENSMUSG00000059397.2,chr11,51031578,51014236
ENSMUSG00000057890.5,chr11,51049050,51048109
ENSMUSG00000020364.14,chr11,51072799,51059257
ENSMUSG00000072982.1,chr11,51091833,51085087
ENSMUSG00000080918.1,chr11,51113200,51099011
ENSMUSG00000083156.1,chr11,51107869,51106631
ENSMUSG00000083312.1,chr11,51143467,51142532
ENSMUSG00000081296.1,chr11,51175822,51175225
ENSMUSG00000086646.7,chr11,51220418,51189833
ENSMUSG00000061469.3,chr11,51235053,51220473
ENSMUSG00000045942.13,chr11,51263046,51253651
ENSMUSG00000020385.16,chr11,51281766,51261730
ENSMUSG00000093734.1,chr11,51270689,51270435
ENSMUSG00000063564.13,chr11,51583918,51289920
ENSMUSG00000020359.13,chr11,51604489,51584757
ENSMUSG00000020358.17,chr11,51606847,51600100
ENSMUSG00000001056.3,chr11,51623714,51619735
ENSMUSG00000001054.9,chr11,51635896,51623671
ENSMUSG00000001053.15,chr11,51650842,51643063
ENSMUSG00000052563.13,chr11,51657681,51650954
ENSMUSG00000007777.9,chr11,51688874,51685386
ENSMUSG00000036391.16,chr11,51763634,51692264
ENSMUSG00000084744.1,chr11,51737922,51737779
ENSMUSG00000020386.5,chr11,51791925,51763687
ENSMUSG00000020387.15,chr11,51857653,51813455
ENSMUSG00000110618.1,chr11,51909624,51898966
ENSMUSG00000097219.1,chr11,52269514,51949882
ENSMUSG00000093325.1,chr11,51964489,51964382
ENSMUSG00000020392.8,chr11,51977334,51967661
ENSMUSG00000020390.12,chr11,52000762,51985497
ENSMUSG00000086493.1,chr11,52001911,52000853
